Date,Adj_Close
10/19/1994,15.13
10/20/1994,15.99
10/21/1994,15.91
10/24/1994,16.969999
10/25/1994,16.129999
10/26/1994,15.7
10/27/1994,15.67
10/28/1994,14.56
10/31/1994,14.56
11/1/1994,14.84
11/2/1994,15.34
11/3/1994,15.58
11/4/1994,16.75
11/7/1994,17.370001
11/8/1994,16.299999
11/9/1994,16.42
11/10/1994,16
11/11/1994,16.5
11/14/1994,16.68
11/15/1994,16.66
11/16/1994,15.56
11/17/1994,15.91
11/18/1994,16
11/21/1994,16.129999
11/22/1994,17.24
11/23/1994,18.41
11/24/1994,null
11/25/1994,17.440001
11/28/1994,16.83
11/29/1994,16.15
11/30/1994,15.95
12/1/1994,16.690001
12/2/1994,16.549999
12/5/1994,16.1
12/6/1994,16.049999
12/7/1994,16.280001
12/8/1994,18.15
12/9/1994,16.040001
12/12/1994,15.46
12/13/1994,14.48
12/14/1994,13.03
12/15/1994,12.87
12/16/1994,12.79
12/19/1994,13.02
12/20/1994,12.98
12/21/1994,12.05
12/22/1994,12.42
12/23/1994,11.82
12/26/1994,null
12/27/1994,12.07
12/28/1994,12.81
12/29/1994,12.86
12/30/1994,13.2
1/2/1995,null
1/3/1995,14.25
1/4/1995,13.53
1/5/1995,13.5
1/6/1995,13.13
1/9/1995,13.33
1/10/1995,12.52
1/11/1995,12.15
1/12/1995,12.83
1/13/1995,11.1
1/16/1995,11.14
1/17/1995,11.79
1/18/1995,11.57
1/19/1995,11.86
1/20/1995,12.15
1/23/1995,12.79
1/24/1995,11.94
1/25/1995,11.46
1/26/1995,11.25
1/27/1995,11.25
1/30/1995,12.26
1/31/1995,11.96
2/1/1995,11.73
2/2/1995,11.13
2/3/1995,10.98
2/6/1995,11.22
2/7/1995,11.17
2/8/1995,11.42
2/9/1995,11.63
2/10/1995,11.28
2/13/1995,11.41
2/14/1995,11.43
2/15/1995,11.52
2/16/1995,11.61
2/17/1995,11.71
2/20/1995,null
2/21/1995,12.05
2/22/1995,11.39
2/23/1995,11.15
2/24/1995,10.84
2/27/1995,12.51
2/28/1995,11.75
3/1/1995,11.65
3/2/1995,12.02
3/3/1995,11.45
3/6/1995,12.17
3/7/1995,14.22
3/8/1995,13.72
3/9/1995,13.36
3/10/1995,12.38
3/13/1995,12.15
3/14/1995,12.1
3/15/1995,12.42
3/16/1995,11.95
3/17/1995,11.8
3/20/1995,11.34
3/21/1995,11.53
3/22/1995,11.29
3/23/1995,11.43
3/24/1995,11.19
3/27/1995,11.83
3/28/1995,11.33
3/29/1995,12.51
3/30/1995,12.62
3/31/1995,13.37
4/3/1995,13.5
4/4/1995,12.62
4/5/1995,12.96
4/6/1995,12.81
4/7/1995,12.85
4/10/1995,12.79
4/11/1995,12.73
4/12/1995,12.04
4/13/1995,11.48
4/14/1995,null
4/17/1995,12.33
4/18/1995,12.96
4/19/1995,13.09
4/20/1995,12.1
4/21/1995,11.86
4/24/1995,11.92
4/25/1995,12.41
4/26/1995,12.28
4/27/1995,11.93
4/28/1995,11.75
5/1/1995,12.14
5/2/1995,11.88
5/3/1995,11.69
5/4/1995,12.64
5/5/1995,12.06
5/8/1995,12.22
5/9/1995,12.75
5/10/1995,13.08
5/11/1995,12.98
5/12/1995,11.84
5/15/1995,12.38
5/16/1995,12.2
5/17/1995,12.36
5/18/1995,13.13
5/19/1995,12.81
5/22/1995,11.68
5/23/1995,11.55
5/24/1995,11.26
5/25/1995,11.63
5/26/1995,12.2
5/29/1995,null
5/30/1995,12.52
5/31/1995,12.85
6/1/1995,12.21
6/2/1995,12.98
6/5/1995,13.45
6/6/1995,13
6/7/1995,12.84
6/8/1995,12.89
6/9/1995,12.76
6/12/1995,11.91
6/13/1995,11.29
6/14/1995,11.29
6/15/1995,11.23
6/16/1995,10.75
6/19/1995,11.21
6/20/1995,11.16
6/21/1995,11.32
6/22/1995,11.44
6/23/1995,11.12
6/26/1995,11.8
6/27/1995,12.37
6/28/1995,11.74
6/29/1995,11.59
6/30/1995,11.38
7/3/1995,11.57
7/4/1995,null
7/5/1995,12.1
7/6/1995,11.52
7/7/1995,11.77
7/10/1995,12.19
7/11/1995,12.25
7/12/1995,12.31
7/13/1995,12.56
7/14/1995,12.08
7/17/1995,12.26
7/18/1995,12.68
7/19/1995,13.49
7/20/1995,12.78
7/21/1995,12.37
7/24/1995,12.55
7/25/1995,12.77
7/26/1995,13.18
7/27/1995,13.18
7/28/1995,13.18
7/31/1995,13.49
8/1/1995,13.56
8/2/1995,13.66
8/3/1995,13.78
8/4/1995,13.21
8/7/1995,13.1
8/8/1995,13.06
8/9/1995,12.75
8/10/1995,13
8/11/1995,12.9
8/14/1995,13.24
8/15/1995,12.35
8/16/1995,12.45
8/17/1995,12.13
8/18/1995,12.03
8/21/1995,13.42
8/22/1995,12.6
8/23/1995,13.17
8/24/1995,12.94
8/25/1995,12.33
8/28/1995,12.48
8/29/1995,12.65
8/30/1995,12.03
8/31/1995,11.52
9/1/1995,11.29
9/4/1995,null
9/5/1995,11.65
9/6/1995,11.65
9/7/1995,11.85
9/8/1995,11.16
9/11/1995,11.51
9/12/1995,11.46
9/13/1995,11.35
9/14/1995,11.1
9/15/1995,11.58
9/18/1995,12.34
9/19/1995,12.67
9/20/1995,12.35
9/21/1995,12.5
9/22/1995,12.46
9/25/1995,13.22
9/26/1995,12.9
9/27/1995,12.9
9/28/1995,12.46
9/29/1995,12.74
10/2/1995,13.95
10/3/1995,14.5
10/4/1995,14.86
10/5/1995,15.74
10/6/1995,13.98
10/9/1995,14.85
10/10/1995,14.97
10/11/1995,14.57
10/12/1995,14.24
10/13/1995,13.67
10/16/1995,14.62
10/17/1995,14.03
10/18/1995,14.05
10/19/1995,13.55
10/20/1995,13.46
10/23/1995,14.17
10/24/1995,13.85
10/25/1995,14.49
10/26/1995,15.59
10/27/1995,14.63
10/30/1995,14.26
10/31/1995,13.83
11/1/1995,13.41
11/2/1995,13.19
11/3/1995,12.26
11/6/1995,12.74
11/7/1995,13.05
11/8/1995,12.16
11/9/1995,12.46
11/10/1995,12.97
11/13/1995,13.2
11/14/1995,13.38
11/15/1995,12.95
11/16/1995,12.57
11/17/1995,12.49
11/20/1995,12.37
11/21/1995,11.74
11/22/1995,11.81
11/23/1995,null
11/24/1995,11.87
11/27/1995,12.43
11/28/1995,11.57
11/29/1995,11.65
11/30/1995,11.58
12/1/1995,11.11
12/4/1995,10.66
12/5/1995,11.65
12/6/1995,12.7
12/7/1995,12.74
12/8/1995,11.12
12/11/1995,11.06
12/12/1995,10.63
12/13/1995,10.36
12/14/1995,11.07
12/15/1995,11.44
12/18/1995,14.55
12/19/1995,13.16
12/20/1995,12.2
12/21/1995,10.77
12/22/1995,11.51
12/25/1995,null
12/26/1995,11.49
12/27/1995,11.98
12/28/1995,12.25
12/29/1995,12.52
1/1/1996,null
1/2/1996,12.19
1/3/1996,12.1
1/4/1996,13.78
1/5/1996,13.58
1/8/1996,13.11
1/9/1996,15.21
1/10/1996,16.4
1/11/1996,14.69
1/12/1996,14.23
1/15/1996,14.99
1/16/1996,14.09
1/17/1996,14.25
1/18/1996,13.58
1/19/1996,12.7
1/22/1996,13.34
1/23/1996,13.56
1/24/1996,12.54
1/25/1996,12.94
1/26/1996,12
1/29/1996,12.19
1/30/1996,12.42
1/31/1996,12.53
2/1/1996,12.65
2/2/1996,13.23
2/5/1996,13.46
2/6/1996,14.59
2/7/1996,14.11
2/8/1996,13.89
2/9/1996,14.63
2/12/1996,14.69
2/13/1996,14.94
2/14/1996,15.59
2/15/1996,16.129999
2/16/1996,15.37
2/19/1996,null
2/20/1996,16.799999
2/21/1996,14.47
2/22/1996,14.56
2/23/1996,14.78
2/26/1996,16.379999
2/27/1996,16.629999
2/28/1996,16.719999
2/29/1996,17.040001
3/1/1996,16.719999
3/4/1996,16.67
3/5/1996,16.1
3/6/1996,16.559999
3/7/1996,16.49
3/8/1996,20.700001
3/11/1996,19.4
3/12/1996,19.09
3/13/1996,18.129999
3/14/1996,16.93
3/15/1996,16.540001
3/18/1996,17.309999
3/19/1996,18.35
3/20/1996,18.66
3/21/1996,17.74
3/22/1996,17.049999
3/25/1996,17.84
3/26/1996,17.799999
3/27/1996,17.889999
3/28/1996,18.16
3/29/1996,18.879999
4/1/1996,17.9
4/2/1996,16.450001
4/3/1996,16.33
4/4/1996,16.18
4/5/1996,null
4/8/1996,18.719999
4/9/1996,17.32
4/10/1996,20.219999
4/11/1996,19.65
4/12/1996,17.379999
4/15/1996,16.83
4/16/1996,16.450001
4/17/1996,17.07
4/18/1996,16.41
4/19/1996,15.12
4/22/1996,15.38
4/23/1996,15.01
4/24/1996,14.91
4/25/1996,14.72
4/26/1996,14.75
4/29/1996,15.45
4/30/1996,15.83
5/1/1996,16.07
5/2/1996,18.620001
5/3/1996,16.700001
5/6/1996,16.92
5/7/1996,16.870001
5/8/1996,15.78
5/9/1996,16.99
5/10/1996,15.61
5/13/1996,15.16
5/14/1996,14.9
5/15/1996,15.59
5/16/1996,15.71
5/17/1996,15.13
5/20/1996,15.8
5/21/1996,16
5/22/1996,15.5
5/23/1996,16.17
5/24/1996,15.54
5/27/1996,null
5/28/1996,16.92
5/29/1996,17.15
5/30/1996,16.02
5/31/1996,16.07
6/3/1996,16.860001
6/4/1996,16.18
6/5/1996,16.040001
6/6/1996,16.84
6/7/1996,16.1
6/10/1996,16.780001
6/11/1996,16.68
6/12/1996,17
6/13/1996,17.120001
6/14/1996,18.639999
6/17/1996,17.459999
6/18/1996,17.450001
6/19/1996,17.540001
6/20/1996,16.969999
6/21/1996,15.8
6/24/1996,15.91
6/25/1996,15.43
6/26/1996,15.23
6/27/1996,14.19
6/28/1996,13.68
7/1/1996,13.78
7/2/1996,14.19
7/3/1996,14.21
7/4/1996,null
7/5/1996,16.09
7/8/1996,16.42
7/9/1996,15.49
7/10/1996,15.51
7/11/1996,17.809999
7/12/1996,17.09
7/15/1996,20.110001
7/16/1996,20.1
7/17/1996,19.219999
7/18/1996,17.93
7/19/1996,17.26
7/22/1996,20.41
7/23/1996,21.549999
7/24/1996,21.440001
7/25/1996,19.389999
7/26/1996,17.450001
7/29/1996,20.09
7/30/1996,20.530001
7/31/1996,19.459999
8/1/1996,18.76
8/2/1996,16.190001
8/5/1996,17.360001
8/6/1996,16.93
8/7/1996,16.24
8/8/1996,16.040001
8/9/1996,15.77
8/12/1996,15.57
8/13/1996,16.41
8/14/1996,15.96
8/15/1996,15.46
8/16/1996,14.81
8/19/1996,15.27
8/20/1996,14.73
8/21/1996,14.52
8/22/1996,13.71
8/23/1996,14.18
8/26/1996,15.38
8/27/1996,15.11
8/28/1996,15.1
8/29/1996,16.219999
8/30/1996,17.01
9/2/1996,null
9/3/1996,18.469999
9/4/1996,18.639999
9/5/1996,20.51
9/6/1996,17.1
9/9/1996,16.360001
9/10/1996,16.25
9/11/1996,16.059999
9/12/1996,15.97
9/13/1996,15.2
9/16/1996,15.43
9/17/1996,15.74
9/18/1996,15.86
9/19/1996,16.030001
9/20/1996,15.65
9/23/1996,16.459999
9/24/1996,16.450001
9/25/1996,16.219999
9/26/1996,16.110001
9/27/1996,16.1
9/30/1996,16.950001
10/1/1996,17.049999
10/2/1996,16.780001
10/3/1996,16.77
10/4/1996,14.8
10/7/1996,15.11
10/8/1996,15.58
10/9/1996,16.09
10/10/1996,16.26
10/11/1996,15.07
10/14/1996,15.13
10/15/1996,15.83
10/16/1996,15.6
10/17/1996,15.41
10/18/1996,15.08
10/21/1996,15.98
10/22/1996,16.4
10/23/1996,16.450001
10/24/1996,16.889999
10/25/1996,17.290001
10/28/1996,18.34
10/29/1996,18.280001
10/30/1996,18.48
10/31/1996,18.110001
11/1/1996,17.889999
11/4/1996,18.040001
11/5/1996,17.65
11/6/1996,16.969999
11/7/1996,17.209999
11/8/1996,15.78
11/11/1996,14.04
11/12/1996,15.36
11/13/1996,14.89
11/14/1996,13.79
11/15/1996,14.36
11/18/1996,15.12
11/19/1996,15.23
11/20/1996,15.94
11/21/1996,15.77
11/22/1996,14.92
11/25/1996,15.91
11/26/1996,16.969999
11/27/1996,16.959999
11/28/1996,null
11/29/1996,17.139999
12/2/1996,17.93
12/3/1996,18.68
12/4/1996,17.93
12/5/1996,18.139999
12/6/1996,18.82
12/9/1996,17.75
12/10/1996,17.879999
12/11/1996,19.68
12/12/1996,20.450001
12/13/1996,21.09
12/16/1996,21.99
12/17/1996,20.77
12/18/1996,19.42
12/19/1996,18.77
12/20/1996,18.85
12/23/1996,19.5
12/24/1996,18.68
12/25/1996,null
12/26/1996,18.59
12/27/1996,19.129999
12/30/1996,19.51
12/31/1996,20.92
1/1/1997,null
1/2/1997,21.139999
1/3/1997,19.129999
1/6/1997,19.889999
1/7/1997,19.35
1/8/1997,20.24
1/9/1997,20.91
1/10/1997,19.629999
1/13/1997,19.84
1/14/1997,19.27
1/15/1997,19.4
1/16/1997,19.610001
1/17/1997,18.629999
1/20/1997,18.6
1/21/1997,17.809999
1/22/1997,17.09
1/23/1997,18.469999
1/24/1997,19.33
1/27/1997,20.16
1/28/1997,20.74
1/29/1997,20.23
1/30/1997,19.469999
1/31/1997,19.469999
2/3/1997,19.58
2/4/1997,19.43
2/5/1997,21.059999
2/6/1997,20.16
2/7/1997,18.9
2/10/1997,20.65
2/11/1997,19.969999
2/12/1997,19.48
2/13/1997,19.23
2/14/1997,19.18
2/17/1997,null
2/18/1997,19.700001
2/19/1997,20.610001
2/20/1997,21.41
2/21/1997,20.549999
2/24/1997,19.84
2/25/1997,19.98
2/26/1997,20.74
2/27/1997,21.08
2/28/1997,21.1
3/3/1997,20.889999
3/4/1997,20.620001
3/5/1997,19.49
3/6/1997,20.48
3/7/1997,19.32
3/10/1997,19
3/11/1997,19.25
3/12/1997,19.610001
3/13/1997,19.790001
3/14/1997,19.809999
3/17/1997,20.950001
3/18/1997,21.26
3/19/1997,21.74
3/20/1997,21.219999
3/21/1997,19.690001
3/24/1997,20.059999
3/25/1997,19.26
3/26/1997,18.32
3/27/1997,20.5
3/28/1997,null
3/31/1997,22.139999
4/1/1997,20.84
4/2/1997,21.299999
4/3/1997,21.190001
4/4/1997,19.23
4/7/1997,18.51
4/8/1997,18.440001
4/9/1997,18.559999
4/10/1997,19.01
4/11/1997,19.76
4/14/1997,19.09
4/15/1997,18.25
4/16/1997,17.639999
4/17/1997,18.709999
4/18/1997,18.75
4/21/1997,20.1
4/22/1997,19.52
4/23/1997,20.48
4/24/1997,20.83
4/25/1997,21.15
4/28/1997,21.34
4/29/1997,19.809999
4/30/1997,20.059999
5/1/1997,19.870001
5/2/1997,17.51
5/5/1997,20.129999
5/6/1997,20.85
5/7/1997,21.34
5/8/1997,21.26
5/9/1997,20.110001
5/12/1997,20.25
5/13/1997,20.809999
5/14/1997,21.09
5/15/1997,19.91
5/16/1997,21.57
5/19/1997,21.48
5/20/1997,19.26
5/21/1997,19.280001
5/22/1997,18.77
5/23/1997,18.08
5/26/1997,null
5/27/1997,19.360001
5/28/1997,19.280001
5/29/1997,19.02
5/30/1997,19.190001
6/2/1997,20.85
6/3/1997,20.01
6/4/1997,20.1
6/5/1997,20.360001
6/6/1997,18.940001
6/9/1997,19.459999
6/10/1997,19.040001
6/11/1997,18.85
6/12/1997,18.51
6/13/1997,19.27
6/16/1997,19.77
6/17/1997,20.17
6/18/1997,20.450001
6/19/1997,20.1
6/20/1997,20.200001
6/23/1997,21.190001
6/24/1997,20.74
6/25/1997,21.5
6/26/1997,21.82
6/27/1997,21.219999
6/30/1997,21.530001
7/1/1997,21
7/2/1997,19.700001
7/3/1997,17.82
7/4/1997,null
7/7/1997,19.129999
7/8/1997,18.76
7/9/1997,20.4
7/10/1997,19.92
7/11/1997,19.059999
7/14/1997,19.58
7/15/1997,19
7/16/1997,19.360001
7/17/1997,20.540001
7/18/1997,22.280001
7/21/1997,23.51
7/22/1997,21.77
7/23/1997,21.299999
7/24/1997,20.959999
7/25/1997,20.82
7/28/1997,21.84
7/29/1997,22.02
7/30/1997,21.389999
7/31/1997,21.48
8/1/1997,22.290001
8/4/1997,21.940001
8/5/1997,20.639999
8/6/1997,20.049999
8/7/1997,19.77
8/8/1997,22.459999
8/11/1997,22.77
8/12/1997,23.75
8/13/1997,24.52
8/14/1997,23.110001
8/15/1997,24.450001
8/18/1997,24.370001
8/19/1997,22.639999
8/20/1997,21.09
8/21/1997,23.83
8/22/1997,24.74
8/25/1997,24.1
8/26/1997,24.73
8/27/1997,24.26
8/28/1997,24.51
8/29/1997,24.76
9/1/1997,null
9/2/1997,24.530001
9/3/1997,24.950001
9/4/1997,25.27
9/5/1997,24.309999
9/8/1997,24.4
9/9/1997,23.889999
9/10/1997,24.639999
9/11/1997,25.99
9/12/1997,25.17
9/15/1997,25.74
9/16/1997,23.77
9/17/1997,24.1
9/18/1997,23.48
9/19/1997,22.74
9/22/1997,22.08
9/23/1997,22
9/24/1997,22.639999
9/25/1997,22.959999
9/26/1997,22.26
9/29/1997,22.23
9/30/1997,22.91
10/1/1997,22.32
10/2/1997,22.27
10/3/1997,21.540001
10/6/1997,21.610001
10/7/1997,20.290001
10/8/1997,20.77
10/9/1997,22.309999
10/10/1997,19.75
10/13/1997,20.26
10/14/1997,19.99
10/15/1997,20.049999
10/16/1997,20.530001
10/17/1997,21.690001
10/20/1997,20.719999
10/21/1997,19.530001
10/22/1997,19.860001
10/23/1997,22.99
10/24/1997,23.17
10/27/1997,31.120001
10/28/1997,31.219999
10/29/1997,33.75
10/30/1997,38.200001
10/31/1997,35.09
11/3/1997,32.09
11/4/1997,32.240002
11/5/1997,32.18
11/6/1997,32.57
11/7/1997,36.27
11/10/1997,36.630001
11/11/1997,36.380001
11/12/1997,37.84
11/13/1997,36.639999
11/14/1997,33.66
11/17/1997,31.58
11/18/1997,31.549999
11/19/1997,29.93
11/20/1997,27.32
11/21/1997,26.65
11/24/1997,29.799999
11/25/1997,28.950001
11/26/1997,28.950001
11/27/1997,null
11/28/1997,27.43
12/1/1997,26.01
12/2/1997,25.66
12/3/1997,23.92
12/4/1997,23.84
12/5/1997,22.65
12/8/1997,23.219999
12/9/1997,23.360001
12/10/1997,24.549999
12/11/1997,27.629999
12/12/1997,27.92
12/15/1997,27.370001
12/16/1997,26.110001
12/17/1997,26.33
12/18/1997,27.190001
12/19/1997,29.18
12/22/1997,28.559999
12/23/1997,29.860001
12/24/1997,30.27
12/25/1997,null
12/26/1997,29.27
12/29/1997,26.790001
12/30/1997,24.379999
12/31/1997,24.01
1/1/1998,null
1/2/1998,23.42
1/5/1998,24.360001
1/6/1998,25.66
1/7/1998,25.07
1/8/1998,26.01
1/9/1998,28.690001
1/12/1998,28.02
1/13/1998,25.17
1/14/1998,23.75
1/15/1998,23.450001
1/16/1998,21.65
1/19/1998,null
1/20/1998,21.65
1/21/1998,22.530001
1/22/1998,23.16
1/23/1998,23.32
1/26/1998,23.969999
1/27/1998,22.27
1/28/1998,22.059999
1/29/1998,21.65
1/30/1998,21.469999
2/2/1998,21.360001
2/3/1998,20.67
2/4/1998,20.549999
2/5/1998,21.290001
2/6/1998,20.51
2/9/1998,21.549999
2/10/1998,20.66
2/11/1998,20.379999
2/12/1998,19.73
2/13/1998,19.84
2/16/1998,null
2/17/1998,20.76
2/18/1998,19.66
2/19/1998,19.879999
2/20/1998,19
2/23/1998,18.99
2/24/1998,19.35
2/25/1998,18.620001
2/26/1998,18.629999
2/27/1998,18.549999
3/2/1998,19.190001
3/3/1998,19.040001
3/4/1998,19.58
3/5/1998,20.93
3/6/1998,19.139999
3/9/1998,20.23
3/10/1998,19.43
3/11/1998,18.889999
3/12/1998,18.25
3/13/1998,18.709999
3/16/1998,18.51
3/17/1998,18.66
3/18/1998,18.290001
3/19/1998,17.76
3/20/1998,18.690001
3/23/1998,19.98
3/24/1998,20.51
3/25/1998,22.540001
3/26/1998,22.809999
3/27/1998,23.469999
3/30/1998,24.66
3/31/1998,24.219999
4/1/1998,23.370001
4/2/1998,21.98
4/3/1998,21.82
4/6/1998,22.469999
4/7/1998,23.66
4/8/1998,23.17
4/9/1998,21.51
4/10/1998,null
4/13/1998,22.77
4/14/1998,21.610001
4/15/1998,20.889999
4/16/1998,22.059999
4/17/1998,20.76
4/20/1998,20.389999
4/21/1998,19.91
4/22/1998,19.440001
4/23/1998,20.6
4/24/1998,21.969999
4/27/1998,26.09
4/28/1998,24.17
4/29/1998,22.780001
4/30/1998,21.18
5/1/1998,19.34
5/4/1998,20.32
5/5/1998,21.459999
5/6/1998,22.790001
5/7/1998,23.389999
5/8/1998,20.57
5/11/1998,21.049999
5/12/1998,20.98
5/13/1998,20.440001
5/14/1998,19.639999
5/15/1998,20.440001
5/18/1998,21.690001
5/19/1998,20.389999
5/20/1998,19.889999
5/21/1998,19.379999
5/22/1998,18.99
5/25/1998,null
5/26/1998,22.07
5/27/1998,22.59
5/28/1998,20.74
5/29/1998,21.32
6/1/1998,22.83
6/2/1998,22
6/3/1998,22.85
6/4/1998,21.219999
6/5/1998,19.780001
6/8/1998,20.58
6/9/1998,20.52
6/10/1998,21.48
6/11/1998,23.57
6/12/1998,22.780001
6/15/1998,25.940001
6/16/1998,24.799999
6/17/1998,22.889999
6/18/1998,22.4
6/19/1998,21.92
6/22/1998,21.940001
6/23/1998,20.17
6/24/1998,20.02
6/25/1998,20.25
6/26/1998,19.360001
6/29/1998,19.57
6/30/1998,19.709999
7/1/1998,18
7/2/1998,17.67
7/3/1998,null
7/6/1998,18.629999
7/7/1998,18.620001
7/8/1998,17.82
7/9/1998,18.16
7/10/1998,17.92
7/13/1998,18.26
7/14/1998,17.879999
7/15/1998,17.889999
7/16/1998,16.969999
7/17/1998,16.23
7/20/1998,17.34
7/21/1998,20.1
7/22/1998,20.32
7/23/1998,23.01
7/24/1998,23.01
7/27/1998,23.129999
7/28/1998,25.25
7/29/1998,24.790001
7/30/1998,22.66
7/31/1998,24.799999
8/3/1998,25.98
8/4/1998,31.059999
8/5/1998,29.83
8/6/1998,28.200001
8/7/1998,27.02
8/10/1998,28.75
8/11/1998,31.91
8/12/1998,28.549999
8/13/1998,29.92
8/14/1998,34.34
8/17/1998,31.860001
8/18/1998,28.4
8/19/1998,28.690001
8/20/1998,30
8/21/1998,33.139999
8/24/1998,31.799999
8/25/1998,30.33
8/26/1998,31.139999
8/27/1998,38.549999
8/28/1998,39.599998
8/31/1998,44.279999
9/1/1998,36.48
9/2/1998,36.759998
9/3/1998,41.43
9/4/1998,43.310001
9/7/1998,null
9/8/1998,37.900002
9/9/1998,39.66
9/10/1998,45.290001
9/11/1998,43.740002
9/14/1998,38.57
9/15/1998,36.580002
9/16/1998,35.939999
9/17/1998,39.23
9/18/1998,38.630001
9/21/1998,38.580002
9/22/1998,36.619999
9/23/1998,32.470001
9/24/1998,34.66
9/25/1998,34.549999
9/28/1998,34.869999
9/29/1998,36.080002
9/30/1998,40.950001
10/1/1998,43.48
10/2/1998,40.470001
10/5/1998,42.810001
10/6/1998,41.200001
10/7/1998,43.509998
10/8/1998,45.740002
10/9/1998,42.200001
10/12/1998,40.07
10/13/1998,40.23
10/14/1998,38.959999
10/15/1998,33.34
10/16/1998,34.82
10/19/1998,33.130001
10/20/1998,33.110001
10/21/1998,33.209999
10/22/1998,31.530001
10/23/1998,32.27
10/26/1998,32.380001
10/27/1998,32.950001
10/28/1998,32.419998
10/29/1998,29.5
10/30/1998,28.049999
11/2/1998,27.26
11/3/1998,27.76
11/4/1998,27.370001
11/5/1998,26.01
11/6/1998,25.700001
11/9/1998,28.09
11/10/1998,28.17
11/11/1998,28.469999
11/12/1998,29.280001
11/13/1998,29.030001
11/16/1998,28.9
11/17/1998,27.950001
11/18/1998,27.129999
11/19/1998,25.5
11/20/1998,22.469999
11/23/1998,21.84
11/24/1998,23.280001
11/25/1998,22.15
11/26/1998,null
11/27/1998,22.09
11/30/1998,26.01
12/1/1998,24.969999
12/2/1998,25.43
12/3/1998,28.700001
12/4/1998,25.309999
12/7/1998,24.9
12/8/1998,25.58
12/9/1998,25.66
12/10/1998,26.809999
12/11/1998,27.719999
12/14/1998,31.309999
12/15/1998,29.42
12/16/1998,29.959999
12/17/1998,27.959999
12/18/1998,25.040001
12/21/1998,23.860001
12/22/1998,22.780001
12/23/1998,20.209999
12/24/1998,21.48
12/25/1998,null
12/28/1998,23.5
12/29/1998,22.18
12/30/1998,23.34
12/31/1998,24.42
1/1/1999,null
1/4/1999,26.17
1/5/1999,24.459999
1/6/1999,23.34
1/7/1999,24.370001
1/8/1999,23.280001
1/11/1999,25.459999
1/12/1999,28.1
1/13/1999,30.110001
1/14/1999,32.98
1/15/1999,29.24
1/18/1999,null
1/19/1999,29.24
1/20/1999,28.6
1/21/1999,30.92
1/22/1999,31.950001
1/25/1999,31.129999
1/26/1999,29.23
1/27/1999,29.73
1/28/1999,28.110001
1/29/1999,26.25
2/1/1999,27.67
2/2/1999,28.16
2/3/1999,27.879999
2/4/1999,29.48
2/5/1999,29.67
2/8/1999,30.27
2/9/1999,31.360001
2/10/1999,30.450001
2/11/1999,27.42
2/12/1999,29.76
2/15/1999,null
2/16/1999,29.65
2/17/1999,30.65
2/18/1999,30.450001
2/19/1999,29.299999
2/22/1999,25.870001
2/23/1999,26.49
2/24/1999,27.209999
2/25/1999,28.01
2/26/1999,27.879999
3/1/1999,28.370001
3/2/1999,29.219999
3/3/1999,29.040001
3/4/1999,26.67
3/5/1999,24.08
3/8/1999,24.540001
3/9/1999,25.02
3/10/1999,24.790001
3/11/1999,24.370001
3/12/1999,24.84
3/15/1999,25.24
3/16/1999,25.15
3/17/1999,25.57
3/18/1999,24.129999
3/19/1999,24.32
3/22/1999,25
3/23/1999,27.27
3/24/1999,26.6
3/25/1999,24.33
3/26/1999,24.040001
3/29/1999,23.540001
3/30/1999,22.73
3/31/1999,23.26
4/1/1999,22.059999
4/2/1999,null
4/5/1999,22.190001
4/6/1999,22.65
4/7/1999,22.809999
4/8/1999,22.59
4/9/1999,21.77
4/12/1999,21.93
4/13/1999,22.73
4/14/1999,24.940001
4/15/1999,23.93
4/16/1999,23.9
4/19/1999,26.42
4/20/1999,25.02
4/21/1999,23.309999
4/22/1999,22.620001
4/23/1999,22.76
4/26/1999,23.530001
4/27/1999,23.360001
4/28/1999,24.4
4/29/1999,25.059999
4/30/1999,25.07
5/3/1999,24.15
5/4/1999,25.620001
5/5/1999,25.190001
5/6/1999,27.440001
5/7/1999,25.360001
5/10/1999,26.620001
5/11/1999,25.620001
5/12/1999,26.129999
5/13/1999,25.02
5/14/1999,26.860001
5/17/1999,27.280001
5/18/1999,27.26
5/19/1999,25.08
5/20/1999,24.459999
5/21/1999,24.4
5/24/1999,27.620001
5/25/1999,28.9
5/26/1999,27.57
5/27/1999,28.120001
5/28/1999,25.389999
5/31/1999,null
6/1/1999,26.620001
6/2/1999,26.209999
6/3/1999,26.200001
6/4/1999,23.43
6/7/1999,23.780001
6/8/1999,24.02
6/9/1999,23.9
6/10/1999,25.32
6/11/1999,25.9
6/14/1999,26.51
6/15/1999,25.91
6/16/1999,22.4
6/17/1999,21.950001
6/18/1999,21.75
6/21/1999,21.809999
6/22/1999,21.700001
6/23/1999,21.32
6/24/1999,23.059999
6/25/1999,21.76
6/28/1999,22.629999
6/29/1999,22.51
6/30/1999,21.09
7/1/1999,19.690001
7/2/1999,18.66
7/5/1999,null
7/6/1999,20.73
7/7/1999,20.35
7/8/1999,20.24
7/9/1999,17.959999
7/12/1999,19.73
7/13/1999,19.950001
7/14/1999,19.709999
7/15/1999,18.68
7/16/1999,17.42
7/19/1999,19.07
7/20/1999,21.790001
7/21/1999,21.459999
7/22/1999,23.049999
7/23/1999,23.32
7/26/1999,24.98
7/27/1999,23.23
7/28/1999,22.85
7/29/1999,24.52
